,KRW-ELF,KRW-MOC,KRW-SRM,KRW-ETH,KRW-XRP,KRW-UPP,KRW-CBK,KRW-SSX,KRW-STMX,KRW-META,KRW-LOOM,KRW-ARDR,KRW-EMC2,KRW-MFT,KRW-POWR,KRW-IOST,KRW-DOT,KRW-WAXP,KRW-BORA,KRW-FCT2,KRW-PCI,KRW-NEO,KRW-LAMB,KRW-HUM,KRW-OBSR,KRW-STPT,KRW-AERGO,KRW-QTUM,KRW-IOTA,KRW-LINK,KRW-TRX,KRW-SPND,KRW-ORBS,KRW-WAVES,KRW-SNT,KRW-BAT,KRW-ARK,KRW-AHT,KRW-BSV,KRW-KMD,KRW-MARO,KRW-DOGE,KRW-MLK,KRW-GLM,KRW-LSK,KRW-GAS,KRW-POLY,KRW-HIVE,KRW-VET,KRW-DMT,KRW-TFUEL,KRW-XTZ,KRW-CRO,KRW-REP,KRW-SBD,KRW-PXL,KRW-BTC,KRW-XEM,KRW-ONT,KRW-BTT,KRW-QTCON,KRW-CHZ,KRW-JST,KRW-ATOM,KRW-QKC,KRW-STORJ,KRW-MTL,KRW-ADX,KRW-ADA,KRW-ONG,KRW-LTC,KRW-ZIL,KRW-MANA,KRW-KAVA,KRW-KNC,KRW-OMG,KRW-THETA,KRW-IGNIS,KRW-LBC,KRW-BCHA,KRW-MED,KRW-SOLVE,KRW-BCH,KRW-CRE,KRW-EDR,KRW-ZRX,KRW-NPXS,KRW-AQT,KRW-XLM,KRW-ETC,KRW-BTG,KRW-ANKR,KRW-SAND,KRW-CVC,KRW-PLA,KRW-ENJ,KRW-HBAR,KRW-HUNT,KRW-MBL,KRW-TSHP,KRW-SRN,KRW-RFR,KRW-TON,KRW-SC,KRW-STRAX,KRW-DKA,KRW-SXP,KRW-MVL,KRW-GRS,KRW-TT,KRW-EOS,KRW-STEEM,KRW-IQ,KRW-ICX
2021-03-27-15:00:04,"[431.0, 'RISE', 189.09048723]","[269.0, 'RISE', 3510.92880186]","[5445.0, 'FALL', 1.88783167]","[2029000.0, 'EVEN', 0.79233021]","[673.0, 'FALL', 1689.09601662]","[268.0, 'FALL', 18.6641791]","[7645.0, 'FALL', 6.32385046]","[149.0, 'FALL', 79.39798657]","[70.1, 'RISE', 76.13409415]","[256.0, 'RISE', 2364.88495984]","[193.0, 'RISE', 1870.99576088]","[317.0, 'FALL', 306.19999999]","[345.0, 'EVEN', 20.0]","[26.4, 'FALL', 52176.69131375]","[480.0, 'FALL', 41.66666666]","[59.9, 'RISE', 4880.0]","[38970.0, 'FALL', 34.66316488]","[280.0, 'FALL', 400.0]","[379.0, 'FALL', 1932.56711799]","[259.0, 'RISE', 386.1003861]","[2465.0, 'FALL', 6.51060547]","[50640.0, 'RISE', 11.09597156]","[86.7, 'RISE', 5758.88526325]","[131.0, 'RISE', 2362.2047244]","[33.3, 'FALL', 90648.854]","[99.8, 'RISE', 58.892]","[460.0, 'RISE', 2961.29978489]","[10750.0, 'RISE', 3.7433]","[1845.0, 'RISE', 3.23450134]","[32150.0, 'FALL', 15.58626596]","[77.4, 'EVEN', 10000.0]","[93.1, 'FALL', 107.4113856]","[229.0, 'FALL', 1310.04366813]","[14560.0, 'FALL', 1.37362637]","[139.0, 'RISE', 1000.0]","[1275.0, 'FALL', 561.63593644]","[2135.0, 'RISE', 27.52534739]","[23.5, 'FALL', 2800.0]","[240700.0, 'FALL', 1.35591734]","[2335.0, 'RISE', 1371.08638368]","[155.0, 'RISE', 6711.40939597]","[64.7, 'RISE', 14880.95238095]","[1540.0, 'FALL', 194.70784088]","[598.0, 'RISE', 8.6]","[5310.0, 'FALL', 1.12464854]","[14760.0, 'RISE', 83.40468523]","[657.0, 'RISE', 782.47261345]","[614.0, 'FALL', 11.40065146]","[109.0, 'RISE', 2752.29357798]","[1170.0, 'FALL', 8.54700854]","[481.0, 'FALL', 29.220372]","[4970.0, 'FALL', 100.0]","[244.0, 'FALL', 80.0]","[40620.0, 'RISE', 0.66986894]","[8085.0, 'RISE', 4.76423268]","[166.0, 'RISE', 594.54610044]","[65774000.0, 'RISE', 0.00497376]","[409.0, 'FALL', 12.41]","[1635.0, 'RISE', 123.97807212]","[4.12, 'FALL', 490245.74853364]","[98.5, 'FALL', 1660.26063186]","[612.0, 'FALL', 37.62924836]","[108.0, 'RISE', 7407.4074074]","[22730.0, 'RISE', 21.99736031]","[44.9, 'FALL', 3909.16357801]","[2510.0, 'RISE', 39.84063746]","[2040.0, 'FALL', 149.27821078]","[1300.0, 'FALL', 2777.76419482]","[1420.0, 'FALL', 7.2880168]","[1080.0, 'RISE', 4.91406645]","[218000.0, 'FALL', 2.85326121]","[202.0, 'RISE', 38.5]","[1090.0, 'RISE', 464.55845399]","[6420.0, 'FALL', 200.0]","[3100.0, 'RISE', 83.18418679]","[6545.0, 'RISE', 1.09341917]","[14760.0, 'FALL', 4.0]","[180.0, 'RISE', 783.51111111]","[288.0, 'FALL', 237.33272252]","[36970.0, 'FALL', 793.74299151]","[98.6, 'FALL', 11656.73058252]","[347.0, 'FALL', 864.55331412]","[600300.0, 'FALL', 0.8576962]","[28.2, 'FALL', 33957.04283089]","[63.1, 'FALL', 10755.84236407]","[1700.0, 'RISE', 136.7604433]","[9.55, 'FALL', 1421.36125654]","[10270.0, 'FALL', 0.97370983]","[454.0, 'FALL', 16.54318139]","[14140.0, 'FALL', 4.0]","[41200.0, 'RISE', 0.48543689]","[162.0, 'RISE', 2298.29090909]","[760.0, 'RISE', 12.16545012]","[518.0, 'FALL', 182.69272273]","[674.0, 'FALL', 741.83976262]","[2795.0, 'RISE', 6.33868092]","[408.0, 'FALL', 715.0]","[490.0, 'RISE', 300.0]","[22.5, 'FALL', 8888.88888888]","[29.4, 'FALL', 1463.01020408]","[78.5, 'FALL', 1253.13283208]","[34.1, 'FALL', 147.8]","[9395.0, 'FALL', 113.44918163]","[26.4, 'RISE', 1937.98449612]","[2660.0, 'FALL', 2.25140712]","[337.0, 'RISE', 6419.11750741]","[3685.0, 'RISE', 896.5869]","[55.1, 'FALL', 181.48820326]","[1280.0, 'RISE', 662.97451535]","[25.8, 'FALL', 25687.44485878]","[4930.0, 'FALL', 16.21073961]","[808.0, 'FALL', 26.38797228]","[28.9, 'FALL', 3460.20761245]","[2470.0, 'RISE', 98.98591549]"
2021-03-27-15:00:13,"[431.0, 'RISE', 69.76744186]","[270.0, 'RISE', 74.07407407]","[5445.0, 'FALL', 1.88783167]","[2030000.0, 'RISE', 0.06484548]","[673.0, 'FALL', 148.66266718]","[267.0, 'FALL', 95.32914824]","[7645.0, 'FALL', 6.32385046]","[148.0, 'FALL', 3355.70469798]","[70.1, 'RISE', 76.13409415]","[257.0, 'RISE', 77.82101167]","[193.0, 'RISE', 60.16368235]","[317.0, 'FALL', 306.19999999]","[347.0, 'RISE', 57.6368876]","[26.4, 'FALL', 3712.47212214]","[480.0, 'FALL', 64.17873985]","[59.9, 'RISE', 333.88981636]","[38980.0, 'FALL', 0.19220112]","[280.0, 'FALL', 2500.0]","[379.0, 'FALL', 3036.57166125]","[259.0, 'RISE', 992.06349206]","[2465.0, 'FALL', 197.7191976]","[50620.0, 'RISE', 1.42777324]","[86.7, 'RISE', 5758.88526325]","[131.0, 'RISE', 2362.2047244]","[33.3, 'FALL', 15015.01501502]","[100.0, 'RISE', 50.5]","[460.0, 'RISE', 3702.27496293]","[10760.0, 'RISE', 7.08390961]","[1845.0, 'RISE', 100.9296322]","[32150.0, 'FALL', 15.58626596]","[77.4, 'EVEN', 23707.31197978]","[93.1, 'FALL', 107.4113856]","[228.0, 'FALL', 430.57037403]","[14560.0, 'FALL', 1.37362637]","[139.0, 'RISE', 83.16948605]","[1275.0, 'FALL', 229.26962641]","[2135.0, 'RISE', 9.36768149]","[23.5, 'FALL', 1925.25104913]","[240700.0, 'FALL', 1.35591734]","[2335.0, 'RISE', 231.37116059]","[156.0, 'RISE', 128.2051282]","[64.7, 'RISE', 11386.11143218]","[1540.0, 'FALL', 194.70784088]","[598.0, 'RISE', 2312.03336384]","[5310.0, 'FALL', 1.12464854]","[14760.0, 'RISE', 120.03588835]","[657.0, 'RISE', 298.6552366]","[614.0, 'FALL', 11.40065146]","[109.0, 'RISE', 2752.29357798]","[1170.0, 'FALL', 8.54700854]","[481.0, 'FALL', 10.6008316]","[4970.0, 'FALL', 2.12433671]","[244.0, 'FALL', 466.0]","[40670.0, 'RISE', 0.97606215]","[8085.0, 'RISE', 43.45678553]","[166.0, 'RISE', 11543.33676535]","[65767000.0, 'RISE', 2.81e-06]","[409.0, 'FALL', 1251.38331181]","[1640.0, 'RISE', 123.978]","[4.12, 'FALL', 40000.25976605]","[98.6, 'FALL', 1734.10730532]","[611.0, 'FALL', 256.28211535]","[108.0, 'RISE', 1000.0]","[22730.0, 'RISE', 21.99736031]","[44.9, 'FALL', 142.79510022]","[2505.0, 'RISE', 712.85642821]","[2040.0, 'FALL', 33.72800982]","[1300.0, 'FALL', 2777.76419482]","[1425.0, 'FALL', 14.03508771]","[1080.0, 'RISE', 5.16554429]","[218000.0, 'FALL', 2.85326121]","[202.0, 'RISE', 38.5]","[1090.0, 'RISE', 306.53562592]","[6420.0, 'FALL', 200.0]","[3100.0, 'RISE', 32.25806452]","[6560.0, 'RISE', 255.17559661]","[14760.0, 'FALL', 0.55691096]","[181.0, 'RISE', 110.49723756]","[288.0, 'FALL', 237.33272252]","[37000.0, 'FALL', 1.0]","[98.6, 'FALL', 11656.73058252]","[347.0, 'FALL', 864.55331412]","[600400.0, 'FALL', 0.01160043]","[28.3, 'FALL', 706.71378091]","[63.1, 'FALL', 168.72741679]","[1700.0, 'RISE', 136.7604433]","[9.54, 'FALL', 17672.75358136]","[10270.0, 'FALL', 19.47419668]","[455.0, 'FALL', 3763.1032967]","[14160.0, 'FALL', 31.99354752]","[41200.0, 'RISE', 0.5859165]","[162.0, 'RISE', 6773.7804878]","[761.0, 'RISE', 4.061e-05]","[519.0, 'FALL', 140.58213169]","[674.0, 'FALL', 239.48504815]","[2795.0, 'RISE', 35.77817531]","[408.0, 'FALL', 715.0]","[490.0, 'RISE', 300.0]","[22.5, 'FALL', 44422.23332778]","[29.4, 'FALL', 1463.01020408]","[78.6, 'FALL', 66.23914505]","[34.1, 'FALL', 147.8]","[9400.0, 'FALL', 122.19178273]","[26.4, 'RISE', 9463.94447878]","[2655.0, 'FALL', 2.22419656]","[337.0, 'RISE', 74.71560546]","[3685.0, 'RISE', 896.5869]","[55.0, 'FALL', 30460.43348675]","[1280.0, 'RISE', 7.60613491]","[25.7, 'FALL', 197.13402325]","[4940.0, 'FALL', 4.04858299]","[808.0, 'FALL', 124.78155429]","[28.9, 'FALL', 6920.44982698]","[2475.0, 'RISE', 8.08080808]"
2021-03-27-15:00:23,"[430.0, 'RISE', 764.0]","[269.0, 'RISE', 239.51163104]","[5455.0, 'FALL', 59.77]","[2030000.0, 'RISE', 0.2]","[673.0, 'FALL', 1488.09523809]","[268.0, 'FALL', 18.73033708]","[7645.0, 'FALL', 6.32385046]","[148.0, 'FALL', 3355.70469798]","[70.3, 'RISE', 72.51778093]","[256.0, 'RISE', 198.34060077]","[194.0, 'RISE', 364.94164948]","[317.0, 'FALL', 306.19999999]","[347.0, 'RISE', 57.6368876]","[26.5, 'FALL', 48066.6088792]","[480.0, 'FALL', 64.17873985]","[59.9, 'RISE', 2000.0]","[38980.0, 'FALL', 0.51308363]","[280.0, 'FALL', 2500.0]","[380.0, 'FALL', 8101.95954654]","[260.0, 'RISE', 76.92307692]","[2465.0, 'FALL', 26.89325929]","[50620.0, 'RISE', 1.8]","[86.7, 'RISE', 230.68050749]","[131.0, 'RISE', 2300.0]","[33.3, 'FALL', 2774.16422287]","[100.0, 'RISE', 50.5]","[460.0, 'RISE', 362.7534059]","[10760.0, 'RISE', 18.75182473]","[1845.0, 'RISE', 100.9296322]","[32150.0, 'FALL', 15.58626596]","[77.4, 'EVEN', 23707.31197978]","[93.1, 'FALL', 1510.20408163]","[229.0, 'FALL', 27.24890829]","[14550.0, 'FALL', 2.0224033]","[139.0, 'RISE', 83.16948605]","[1275.0, 'FALL', 24.84313071]","[2130.0, 'RISE', 227.34915916]","[23.4, 'FALL', 3973.05620694]","[240500.0, 'FALL', 26.87651994]","[2335.0, 'RISE', 231.37116059]","[156.0, 'RISE', 42.55410256]","[64.7, 'RISE', 9336.26]","[1540.0, 'FALL', 298.7012987]","[599.0, 'RISE', 450.36079622]","[5310.0, 'FALL', 1.12464854]","[14760.0, 'RISE', 59.76450963]","[657.0, 'RISE', 298.6552366]","[614.0, 'FALL', 16.28664495]","[110.0, 'RISE', 181.81818181]","[1170.0, 'FALL', 27.38629046]","[481.0, 'FALL', 333.43891289]","[4970.0, 'FALL', 2.12433671]","[243.0, 'FALL', 2880.65843622]","[40670.0, 'RISE', 3.61319374]","[8085.0, 'RISE', 43.45678553]","[166.0, 'RISE', 11543.33676535]","[65767000.0, 'RISE', 0.0020293]","[408.0, 'FALL', 12.41]","[1640.0, 'RISE', 123.97]","[4.12, 'FALL', 114409.69063333]","[98.6, 'FALL', 1734.10730532]","[611.0, 'FALL', 328.14818404]","[108.0, 'RISE', 185.18518518]","[22730.0, 'RISE', 21.99736031]","[44.9, 'FALL', 142.79510022]","[2505.0, 'RISE', 19.96007985]","[2035.0, 'FALL', 10.3090909]","[1300.0, 'FALL', 2777.76419482]","[1425.0, 'FALL', 200.0]","[1080.0, 'RISE', 5.87466987]","[218000.0, 'FALL', 2.85326121]","[202.0, 'RISE', 38.5]","[1090.0, 'RISE', 1934.90264472]","[6420.0, 'FALL', 200.0]","[3100.0, 'RISE', 308.59086585]","[6550.0, 'RISE', 39.75493169]","[14750.0, 'FALL', 130.72617177]","[181.0, 'RISE', 110.49723756]","[288.0, 'FALL', 60.614375]","[37000.0, 'FALL', 8.49307778]","[98.7, 'FALL', 202.63424518]","[347.0, 'FALL', 864.55331412]","[600400.0, 'FALL', 0.27193012]","[28.3, 'FALL', 338.56890459]","[63.0, 'FALL', 21688.53684327]","[1700.0, 'RISE', 136.7604433]","[9.54, 'FALL', 1909.27672955]","[10270.0, 'FALL', 5.89040391]","[454.0, 'FALL', 211.43764376]","[14160.0, 'FALL', 31.99354752]","[41190.0, 'RISE', 4.52346634]","[162.0, 'RISE', 925.8794845]","[762.0, 'RISE', 168.0]","[519.0, 'FALL', 140.58213169]","[674.0, 'FALL', 741.83976262]","[2795.0, 'RISE', 84.04043976]","[407.0, 'FALL', 400.0]","[488.0, 'RISE', 686.01981446]","[22.5, 'FALL', 1009.15555555]","[29.4, 'FALL', 177.39429604]","[78.6, 'FALL', 66.23914505]","[34.1, 'FALL', 147.8]","[9400.0, 'FALL', 122.19178273]","[26.3, 'RISE', 3541.45257855]","[2655.0, 'FALL', 2.22419656]","[337.0, 'RISE', 2842.85714286]","[3685.0, 'RISE', 271.37042062]","[55.0, 'FALL', 1576.24233128]","[1275.0, 'RISE', 514.03428906]","[25.8, 'FALL', 77519.37984496]","[4940.0, 'FALL', 10.95039524]","[808.0, 'FALL', 124.78155429]","[28.9, 'FALL', 6920.44982698]","[2475.0, 'RISE', 40.4040404]"
2021-03-27-15:00:33,"[430.0, 'RISE', 1041.48445009]","[269.0, 'RISE', 3072.28413284]","[5455.0, 'FALL', 59.77]","[2029000.0, 'EVEN', 0.5978]","[673.0, 'FALL', 2426.12169431]","[268.0, 'FALL', 18.6641791]","[7645.0, 'FALL', 6.32385046]","[148.0, 'FALL', 1286.288]","[70.3, 'RISE', 74.18207681]","[256.0, 'RISE', 2240.26383444]","[194.0, 'RISE', 364.94164948]","[317.0, 'FALL', 306.19999999]","[347.0, 'RISE', 144.09221902]","[26.5, 'FALL', 48066.6088792]","[480.0, 'FALL', 2081.25104114]","[59.9, 'RISE', 6643.33705798]","[38980.0, 'FALL', 0.13]","[280.0, 'FALL', 2500.0]","[380.0, 'FALL', 78.94736842]","[260.0, 'RISE', 482.23653846]","[2465.0, 'FALL', 21.55465354]","[50620.0, 'RISE', 0.276432]","[86.7, 'RISE', 1154.63606143]","[131.0, 'RISE', 2300.0]","[33.3, 'FALL', 2774.16422287]","[100.0, 'RISE', 50.5]","[460.0, 'RISE', 58.44034504]","[10760.0, 'RISE', 8.6588]","[1845.0, 'RISE', 100.9296322]","[32150.0, 'FALL', 15.58626596]","[77.4, 'EVEN', 23707.31197978]","[93.1, 'FALL', 1510.20408163]","[228.0, 'FALL', 5241.80196157]","[14550.0, 'FALL', 1.72]","[139.0, 'RISE', 279.19008087]","[1275.0, 'FALL', 84.11512018]","[2135.0, 'RISE', 93.67681498]","[23.4, 'FALL', 23242.78078352]","[240500.0, 'FALL', 26.87651994]","[2340.0, 'RISE', 2.55863539]","[156.0, 'RISE', 42.55410256]","[64.7, 'RISE', 19156.0]","[1540.0, 'FALL', 298.7012987]","[598.0, 'RISE', 9808.12399999]","[5305.0, 'FALL', 1.88501413]","[14770.0, 'RISE', 2.69586171]","[659.0, 'RISE', 303.49013657]","[614.0, 'FALL', 16.28664495]","[110.0, 'RISE', 181.81818181]","[1170.0, 'FALL', 34.18803419]","[480.0, 'FALL', 416.66666666]","[4970.0, 'FALL', 2.12433671]","[244.0, 'FALL', 5967.1]","[40670.0, 'RISE', 3.61319374]","[8085.0, 'RISE', 43.45678553]","[166.0, 'RISE', 430.60385893]","[65767000.0, 'RISE', 0.001628]","[409.0, 'FALL', 12.23716381]","[1640.0, 'RISE', 51.3815]","[4.12, 'FALL', 6746.2567]","[98.6, 'FALL', 1734.10730532]","[611.0, 'FALL', 2996.89074396]","[108.0, 'RISE', 185.18518518]","[22730.0, 'RISE', 21.99736031]","[44.9, 'FALL', 142.79510022]","[2505.0, 'RISE', 37.55580838]","[2035.0, 'FALL', 10.3090909]","[1300.0, 'FALL', 2777.76419482]","[1425.0, 'FALL', 874.79207764]","[1085.0, 'RISE', 5.74153464]","[217950.0, 'FALL', 0.43592416]","[202.0, 'RISE', 38.5]","[1090.0, 'RISE', 1934.90264472]","[6420.0, 'FALL', 92.59856053]","[3100.0, 'RISE', 308.59086585]","[6540.0, 'RISE', 14.246]","[14750.0, 'FALL', 130.72617177]","[181.0, 'RISE', 1000.0]","[288.0, 'FALL', 60.614375]","[37000.0, 'FALL', 24.45912162]","[98.7, 'FALL', 4859.08998537]","[347.0, 'FALL', 864.55331412]","[600400.0, 'FALL', 0.27193012]","[28.2, 'FALL', 10296.18513312]","[63.0, 'FALL', 3107.4212677]","[1700.0, 'RISE', 116.27906976]","[9.53, 'FALL', 32170.20789653]","[10270.0, 'FALL', 29.21129503]","[454.0, 'FALL', 281.23595106]","[14160.0, 'FALL', 31.99354752]","[41180.0, 'RISE', 36.16416423]","[162.0, 'RISE', 126801.69999999]","[762.0, 'RISE', 989.37992125]","[519.0, 'FALL', 192.67822736]","[674.0, 'FALL', 741.83976262]","[2795.0, 'RISE', 19.70415186]","[407.0, 'FALL', 442.37469287]","[488.0, 'RISE', 686.01981446]","[22.5, 'FALL', 22222.22222222]","[29.4, 'FALL', 680.27210884]","[78.6, 'FALL', 12787.44851492]","[34.2, 'FALL', 146.49122807]","[9420.0, 'FALL', 1.135354]","[26.3, 'RISE', 8150.0]","[2655.0, 'FALL', 42.09002207]","[337.0, 'RISE', 444.83347551]","[3685.0, 'RISE', 81.41112618]","[55.0, 'FALL', 11121.0152413]","[1270.0, 'RISE', 176.54927325]","[25.7, 'FALL', 39160.83916083]","[4940.0, 'FALL', 30.0]","[808.0, 'FALL', 124.78155429]","[28.9, 'FALL', 175.36332179]","[2475.0, 'RISE', 105.15671457]"
2021-03-27-15:00:43,"[430.0, 'RISE', 1041.48445009]","[269.0, 'RISE', 39.98000999]","[5445.0, 'FALL', 16.13033996]","[2030000.0, 'RISE', 0.03262358]","[674.0, 'EVEN', 111.15281899]","[268.0, 'FALL', 18.6641791]","[7645.0, 'FALL', 6.32385046]","[148.0, 'FALL', 67.56756756]","[70.3, 'RISE', 5933.3775502]","[257.0, 'RISE', 810.7069615]","[193.0, 'RISE', 2546.24770947]","[317.0, 'FALL', 306.19999999]","[347.0, 'RISE', 6012.72734079]","[26.5, 'FALL', 48066.6088792]","[480.0, 'FALL', 345.56055305]","[59.9, 'RISE', 21702.83806343]","[38980.0, 'FALL', 2.56285402]","[280.0, 'FALL', 2500.0]","[379.0, 'FALL', 258.08421052]","[259.0, 'RISE', 441.11419201]","[2465.0, 'FALL', 40.56795132]","[50620.0, 'RISE', 2.4963024]","[86.7, 'RISE', 8068.05363177]","[132.0, 'RISE', 151.439393]","[33.3, 'FALL', 215628.11483544]","[99.9, 'RISE', 9591.03]","[460.0, 'RISE', 801.12169291]","[10770.0, 'RISE', 15.51833797]","[1845.0, 'RISE', 166.8298642]","[32150.0, 'FALL', 19.32714953]","[77.5, 'RISE', 2709.58709677]","[93.1, 'FALL', 1510.20408163]","[228.0, 'FALL', 117.56179523]","[14550.0, 'FALL', 0.56605326]","[139.0, 'RISE', 36.69064748]","[1275.0, 'FALL', 84.11512018]","[2130.0, 'RISE', 10.73235357]","[23.4, 'FALL', 23242.78078352]","[240550.0, 'FALL', 1.24740124]","[2340.0, 'RISE', 2.55863539]","[156.0, 'RISE', 641.02564103]","[64.7, 'RISE', 8830.5085034]","[1540.0, 'FALL', 19.36758893]","[599.0, 'RISE', 126.603005]","[5305.0, 'FALL', 1.88501413]","[14770.0, 'RISE', 46.69320745]","[658.0, 'RISE', 170.0]","[614.0, 'FALL', 814.33224755]","[110.0, 'RISE', 2133.51506065]","[1175.0, 'FALL', 6.0]","[481.0, 'FALL', 17.67151767]","[4970.0, 'FALL', 2.12433671]","[244.0, 'FALL', 738.8]","[40670.0, 'RISE', 3.61319374]","[8085.0, 'RISE', 249.2211838]","[166.0, 'RISE', 3070.88624362]","[65767000.0, 'RISE', 0.00228077]","[410.0, 'FALL', 12.20731707]","[1640.0, 'RISE', 17.77683034]","[4.12, 'FALL', 8849.20155254]","[98.5, 'FALL', 207.08905612]","[611.0, 'FALL', 472.40268754]","[107.0, 'RISE', 76.10747663]","[22730.0, 'RISE', 21.99736031]","[45.0, 'FALL', 4444.44444444]","[2500.0, 'RISE', 18.80364358]","[2035.0, 'FALL', 10.3090909]","[1300.0, 'FALL', 480.7880675]","[1425.0, 'FALL', 1403.50877192]","[1080.0, 'RISE', 5.28634768]","[218400.0, 'FALL', 10.05872162]","[202.0, 'RISE', 38.5]","[1085.0, 'RISE', 424.64210032]","[6420.0, 'FALL', 92.59856053]","[3095.0, 'RISE', 20.19991599]","[6535.0, 'RISE', 41.72946237]","[14760.0, 'FALL', 14.90514905]","[181.0, 'RISE', 1000.0]","[288.0, 'FALL', 34.72222222]","[36990.0, 'FALL', 99.9755773]","[98.7, 'FALL', 5813.7401048]","[346.0, 'FALL', 2482.17964697]","[600400.0, 'FALL', 0.27193012]","[28.3, 'FALL', 35335.68904593]","[63.0, 'FALL', 869.55652173]","[1700.0, 'RISE', 3.51906158]","[9.54, 'FALL', 20486.29773163]","[10260.0, 'FALL', 8.04093567]","[454.0, 'FALL', 281.23595106]","[14160.0, 'FALL', 31.99354752]","[41120.0, 'RISE', 48.697346]","[163.0, 'RISE', 3333.35786094]","[762.0, 'RISE', 989.37992125]","[518.0, 'FALL', 5500.0]","[674.0, 'FALL', 741.83976262]","[2795.0, 'RISE', 4.0]","[407.0, 'FALL', 442.37469287]","[490.0, 'RISE', 20.40816326]","[22.5, 'FALL', 38986.50674662]","[29.4, 'FALL', 13482.08333333]","[78.6, 'FALL', 70.0]","[34.2, 'FALL', 146.49122807]","[9420.0, 'FALL', 1.135354]","[26.4, 'RISE', 186.78338609]","[2655.0, 'FALL', 7.90997793]","[337.0, 'RISE', 25.4884393]","[3685.0, 'RISE', 81.41112618]","[55.1, 'FALL', 1814.88203267]","[1270.0, 'RISE', 95.84735191]","[25.8, 'FALL', 272483.40945806]","[4935.0, 'FALL', 200.0]","[808.0, 'FALL', 378.93595769]","[28.8, 'FALL', 5433.11211112]","[2475.0, 'RISE', 40.4040404]"
